travel_id,tram_no,weekday,date,day_of_week,precipitation,thunder,wind,temperature,route_length,stop,time,train,odometer,start,end,interval,interval_same,inbound,outbound,passengers,wheelchair,seating,standing
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0502aB,14:13,,4320,0,0,2.5,12,2,2,22,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0501aB,14:14,,4590,0,0,8,12,4,3,23,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0500aB,14:16,,5010,0,0,7.5,12,0,0,23,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0410aB,14:18,,5540,0,0,10.5,12,0,1,22,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0409aB,14:19,,6120,0,0,10.5,12,1,3,20,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0408aB,14:21,,6690,0,0,6,12,0,2,18,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0407aB,14:22,,7250,0,0,6,12,0,0,18,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0406aB,14:24,,7590,0,0,6,12,0,3,15,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0405aB,14:25,,7930,0,0,6,12,0,2,13,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0404aB,14:27,12,8470,0,0,6,12,10,8,15,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0403aB,14:30,,9030,0,0,6,12,4,0,19,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0402aB,14:31,,9370,0,0,6,12,4,1,22,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0401aB,14:33,,9770,0,0,6,12,1,2,23,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0400aB,14:34,,10500,0,0,6,12,7,1,29,0,32,103
17,4,WDS,2024-10-04,FRI,1,0,0,14,15300,0200aB,14:36,,11000,0,0,5,12,3,0,32,0,32,103
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0300aF,08:53,14,0,1,0,10,16,11,0,11,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0301aF,08:55,,410,0,0,10,16,11,0,22,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0302aF,08:57,,870,0,0,10.5,16,0,0,22,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0303aF,08:58,,1150,0,0,10.5,16,0,1,21,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0200aB,09:00,,1430,0,0,2,16,0,8,13,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0600aF,09:02,,1750,0,0,5,16,0,2,11,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0601aF,09:04,,2050,0,0,5,16,0,1,10,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0602aF,09:07,,2480,0,0,6,16,2,2,10,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0700aA,09:09,,2900,0,0,12,16,0,7,3,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0503aB,09:11,,3330,0,0,1,16,0,0,3,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0502aB,09:12,,3710,0,0,6,16,0,2,1,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0501aB,09:13,,3970,0,0,1,16,0,0,1,1,27,96
18,5,OFF,2024-10-06,SUN,0,0,5,5,4390,0500aB,09:14,,4390,0,1,6,16,0,1,0,1,27,96
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0500aB,09:20,,5010,0,0,6,12,2,0,18,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0410aB,09:22,,5540,0,0,6,12,1,1,18,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0409aB,09:23,,6120,0,0,6,12,2,1,19,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0408aB,09:25,,6690,0,0,6,12,2,0,20,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0407aB,09:27,,7250,0,0,6,12,0,2,18,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0406aB,09:28,,7590,0,0,6,12,1,0,19,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0405aB,09:30,,7930,0,0,6,12,1,1,19,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0404aB,09:31,,8470,0,0,6,12,5,12,12,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0403aB,09:33,,9030,0,0,6,12,4,1,15,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0402aB,09:34,,9370,0,0,6,12,2,2,15,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0401aB,09:36,,9770,0,0,6,12,0,0,15,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0400aB,09:38,,10500,0,0,6,12,1,6,10,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0200aB,09:41,,11000,0,0,2.5,12,3,7,6,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0600aF,09:43,,11300,0,0,1.5,12,1,2,5,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0601aF,09:45,,11600,0,0,1.5,12,1,0,6,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0602aF,09:46,,12100,0,0,1.5,12,1,1,6,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0700bD,09:50,,12500,0,0,2,12,1,2,5,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0800aF,09:51,,12900,0,0,2.5,12,5,0,10,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0801aF,09:52,,13100,0,0,2.5,12,0,0,10,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,0802aF,09:54,,13800,0,0,2,12,0,4,6,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,1203aB,09:56,,14200,0,0,12,12,0,2,4,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,1202aB,09:57,,14600,0,0,12,12,0,1,3,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,1201aB,09:59,,14900,0,0,12,12,1,1,3,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,1200aB,10:01,,15300,0,0,12,12,1,0,4,1,33,94
19,4,OFF,2024-10-06,SUN,0,0,4,6,15300,1101aB,10:02,,0,0,1,12,12,0,4,0,1,33,94
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,1001aB,10:13,,0,1,0,36,36,2,0,2,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,1000aB,10:16,,700,0,0,36,36,0,0,2,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0902aB,10:18,,1350,0,0,12,36,0,0,2,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0901aB,10:20,,1710,0,0,6,36,1,1,2,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0900aB,10:21,,2130,0,0,6,36,3,0,5,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0802aB,10:23,,2710,0,0,2,36,1,2,4,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0801aB,10:25,,3400,0,0,2,36,1,0,5,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0800aB,10:27,,3630,0,0,4.5,36,2,0,7,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0700bU,10:29,,4000,0,0,2,36,5,1,11,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0602aB,10:31,,4450,0,0,2,36,3,2,12,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0601aB,10:34,,4840,0,0,2,36,0,0,12,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0600aB,10:36,,5150,0,0,4.5,36,1,1,12,0,30,96
20,7,OFF,2024-10-06,SUN,0,0,8,6,7110,0103aB,10:39,,5900,0,0,6,36,6,4,14,0,30,96
21,1,OFF,2024-10-06,SUN,0,0,3,8,12100,0103aB,11:11,,11000,0,0,3.5,11,5,2,28,1,27,96
21,1,OFF,2024-10-06,SUN,0,0,3,8,12100,0102aB,11:12,,11400,0,0,3.5,11,0,0,26,1,27,96
21,1,OFF,2024-10-06,SUN,0,0,3,8,12100,0101aB,11:14,,11800,0,0,3.5,11,2,20,8,1,27,96
21,1,OFF,2024-10-06,SUN,0,0,3,8,12100,0100aB,11:16,,12100,0,1,3.5,11,0,8,0,1,27,96
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0100aF,11:23,,0,1,0,3.5,36,2,0,2,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0101aF,11:24,,360,0,0,3.5,36,18,0,20,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0102aF,11:26,,770,0,0,3.5,36,1,1,20,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0103aF,11:27,,1120,0,0,4,36,10,1,29,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0600aF,11:30,,1890,0,0,3.5,36,2,1,30,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0601aF,11:33,,2180,0,0,3.5,36,2,3,29,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0602aF,11:34,,2620,0,0,3.5,36,2,2,29,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0700bD,11:37,,3070,0,0,3.5,36,0,8,21,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0800aF,11:39,,3390,0,0,3.5,36,0,2,19,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0801aF,11:40,,3670,0,0,3.5,36,0,2,17,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0802aF,11:42,23,4320,0,0,3.5,36,0,3,14,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0900aF,11:44,,4940,0,0,5,36,1,11,4,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0901aF,11:45,,5310,0,0,5,36,0,0,4,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,0902aF,11:47,,5710,0,0,5.5,36,1,2,3,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,1000aF,11:48,,6340,0,0,36,36,0,0,3,1,33,94
22,7,OFF,2024-10-06,SUN,0,0,4,8,7110,1001aF,11:51,,7110,0,1,36,36,0,3,0,1,33,94
23,2,OFF,2024-10-06,SUN,0,0,4,8,15400,0902aF,12:02,,15000,0,0,9,12,2,3,17,0,30,96
23,2,OFF,2024-10-06,SUN,0,0,4,8,15400,1100aF,12:03,,15400,0,0,9.5,12,2,5,14,0,30,96
23,2,OFF,2024-10-06,SUN,0,0,4,8,15400,1101aF,12:04,,0,0,1,12,12,0,14,0,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,1101aF,12:08,,0,1,0,12,12,26,0,26,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,1200aF,12:10,,490,0,0,12,12,5,1,30,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,1201aF,12:11,,910,0,0,12,12,2,3,29,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,1202aF,12:13,,1220,0,0,12,12,3,0,32,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,1203aF,12:14,,1620,0,0,12,12,4,0,36,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0802aB,12:16,,2060,0,0,6,12,4,2,38,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0801aB,12:18,,2700,0,0,6,12,3,2,39,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0800aB,12:20,,2970,0,0,6,12,1,1,39,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0700bU,12:22,,3340,0,0,6,12,0,4,35,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0602aB,12:24,,3740,0,0,5,12,2,3,34,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0601aB,12:26,,4180,0,0,5,12,5,4,35,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0600aB,12:28,,4490,0,0,5,12,6,5,36,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0200aF,12:31,,4830,0,0,1.5,12,5,5,36,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0400aF,12:33,,5330,0,0,5,12,4,2,38,0,30,96
24,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0401aF,12:35,,6020,0,0,5,12,3,1,40,0,30,96
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0401aF,12:41,,6020,0,0,5.5,12,5,4,35,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0402aF,12:43,,6430,0,0,5.5,12,0,5,30,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0403aF,12:44,,6750,0,0,5.5,12,4,4,30,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0404aF,12:48,,7300,0,0,5.5,12,5,15,20,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0405aF,12:50,,7900,0,0,5.5,12,1,0,21,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0406aF,12:51,,8250,0,0,5.5,12,0,2,19,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0407aF,12:53,,8590,0,0,5.5,12,0,1,18,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0408aF,12:54,,9150,0,0,5.5,12,0,0,18,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0409aF,12:55,,9660,0,0,5.5,12,1,1,18,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0410aF,12:57,,10300,0,0,5.5,12,1,0,19,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0500aF,12:59,,10800,0,0,4.5,12,0,1,18,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0501aF,13:00,,11200,0,0,4,12,2,2,18,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0502aF,13:01,,11500,0,0,4,12,0,0,18,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0503aF,13:02,,11900,0,0,4.5,12,1,0,19,1,33,94
25,2,OFF,2024-10-06,SUN,0,0,3,8,15400,0700bD,13:04,,12400,0,0,6,12,2,2,19,1,33,94
26,10,OFF,2024-10-06,SUN,0,0,0,9,12200,0700bU,13:08,,9700,0,0,2,30.5,6,2,14,1,27,96
26,10,OFF,2024-10-06,SUN,0,0,0,9,12200,0602aB,13:10,,10100,0,0,2.5,30.5,0,4,10,1,27,96
26,10,OFF,2024-10-06,SUN,0,0,0,9,12200,0601aB,13:12,,10550,0,0,2.5,30.5,1,0,11,1,27,96
26,10,OFF,2024-10-06,SUN,0,0,0,9,12200,0600aB,13:14,,10850,0,0,2,30.5,1,6,6,1,27,96
26,10,OFF,2024-10-06,SUN,0,0,0,9,12200,0200aF,13:17,,11100,0,0,3,30.5,0,3,3,1,27,96
26,10,OFF,2024-10-06,SUN,0,0,0,9,12200,0303aB,13:18,,11380,0,0,7.5,30.5,0,0,3,1,27,96
26,10,OFF,2024-10-06,SUN,0,0,0,9,12200,0302aB,13:19,,11730,0,0,7.5,30.5,0,0,3,1,27,96
26,10,OFF,2024-10-06,SUN,0,0,0,9,12200,0301aB,13:21,,12180,0,0,8,30.5,0,2,1,1,27,96
26,10,OFF,2024-10-06,SUN,0,0,0,9,12200,0300aF,13:23,,12200,0,1,6,30,0,1,0,1,27,96
27,5,OFF,2024-10-06,SUN,0,0,5,9,4390,0200aF,13:48,,2980,0,0,5,15,2,3,3,0,30,96
27,5,OFF,2024-10-06,SUN,0,0,5,9,4390,0303aB,13:49,,3280,0,0,9,15,0,1,2,0,30,96
27,5,OFF,2024-10-06,SUN,0,0,5,9,4390,0302aB,13:50,,3520,0,0,9,15,0,0,2,0,30,96
27,5,OFF,2024-10-06,SUN,0,0,5,9,4390,0301aB,13:51,,3970,0,0,8.5,15,0,1,1,0,30,96
27,5,OFF,2024-10-06,SUN,0,0,5,9,4390,0300aF,13:53,,4390,0,1,2.5,17,0,1,0,0,30,96
28,9,OFF,2024-10-06,SUN,0,0,3,9,3050,0301aB,13:53,,2660,0,0,6,33.5,0,4,3,1,27,96
28,9,OFF,2024-10-06,SUN,0,0,3,9,3050,0300aF,13:54,,3050,0,1,7.5,33,0,3,0,1,27,96
29,9,WDS,2024-10-11,FRI,0,0,0,10,3050,0300aF,15:25,14,0,1,0,10,33.5,58,0,58,1,27,96
29,9,WDS,2024-10-11,FRI,0,0,0,10,3050,0301aF,15:28,,410,0,0,10,33.5,2,1,59,1,27,96
29,9,WDS,2024-10-11,FRI,0,0,0,10,3050,0302aF,15:30,,870,0,0,10,33.5,1,0,60,1,27,96
29,9,WDS,2024-10-11,FRI,0,0,0,10,3050,0303aF,15:31,,1150,0,0,9.5,33.5,1,2,59,1,27,96
29,9,WDS,2024-10-11,FRI,0,0,0,10,3050,0200aB,15:34,,1430,0,0,5,33.5,1,25,35,1,27,96
29,9,WDS,2024-10-11,FRI,0,0,0,10,3050,0103aB,15:36,,1930,0,0,4,33.5,3,17,21,1,27,96
29,9,WDS,2024-10-11,FRI,0,0,0,10,3050,0102aB,15:37,,2280,0,0,4,33.5,0,0,21,1,27,96
29,9,WDS,2024-10-11,FRI,0,0,0,10,3050,0101aB,15:39,,2710,0,0,4,33.5,1,19,3,1,27,96
29,9,WDS,2024-10-11,FRI,0,0,0,10,3050,0100aB,15:41,,3050,0,1,4.5,33.5,0,3,0,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0100aF,15:49,,0,1,0,5.5,11,8,0,8,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0101aF,15:51,,360,0,0,5.5,11,17,0,25,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0102aF,15:52,,770,0,0,5.5,11,0,0,25,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0103aF,15:54,,1120,0,0,5.5,11,5,3,27,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0200aF,15:57,,1660,0,0,5,11,11,2,36,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0400aF,15:59,,2150,0,0,6,11,3,2,37,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0401aF,16:01,,2840,0,0,6,11,0,2,35,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0402aF,16:02,,3250,0,0,6,11,1,4,32,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0403aF,16:04,,3580,0,0,6,11,2,5,29,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0404aF,16:08,37,4120,0,0,6,11,9,12,26,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0405aF,16:10,,4730,0,0,6,11,2,4,24,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0406aF,16:11,,5080,0,0,6,11,3,4,23,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0407aF,16:12,,5420,0,0,6,11,1,7,17,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0408aF,16:13,,5970,0,0,6,11,1,1,17,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0409aF,16:14,53,6490,0,0,6,11,10,5,22,1,27,96
30,1,WDS,2024-10-11,FRI,0,0,3,10,12100,0410aF,16:16,,7090,0,0,6,11,10,4,28,1,27,96
